time,longitude,latitude,pr
1974-08-05,31.5,-25.0,1.6653347e-13
1974-08-06,31.5,-25.0,1.6653347e-13
1974-08-07,31.5,-25.0,1.6653347e-13
1974-08-08,31.5,-25.0,1.6653347e-13
1974-08-09,31.5,-25.0,1.6653347e-13
1974-08-10,31.5,-25.0,0.003149033
1974-08-11,31.5,-25.0,0.09342131
1974-08-12,31.5,-25.0,0.62980664
1974-08-13,31.5,-25.0,1.5535231
1974-08-14,31.5,-25.0,0.011546455
1974-08-15,31.5,-25.0,1.6653347e-13
1974-08-16,31.5,-25.0,1.6653347e-13
1974-08-17,31.5,-25.0,1.6653347e-13
1974-08-18,31.5,-25.0,1.6653347e-13
1974-08-19,31.5,-25.0,1.6653347e-13
1974-08-20,31.5,-25.0,0.2634691
1974-08-21,31.5,-25.0,0.51119304
1974-08-22,31.5,-25.0,1.6653347e-13
1974-08-23,31.5,-25.0,1.6653347e-13
1974-08-24,31.5,-25.0,0.0020993557
1974-08-25,31.5,-25.0,0.007347744
1974-08-26,31.5,-25.0,1.6653347e-13
1974-08-27,31.5,-25.0,1.6653347e-13
1974-08-28,31.5,-25.0,0.006298066
1974-08-29,31.5,-25.0,0.0188942
1974-08-30,31.5,-25.0,1.8243399
1974-08-31,31.5,-25.0,1.5959456e-13
1974-09-01,31.5,-25.0,0.0
1974-09-02,31.5,-25.0,5.5153375
1974-09-03,31.5,-25.0,4.1258144
1974-09-04,31.5,-25.0,0.070366874
1974-09-05,31.5,-25.0,0.060568944
1974-09-06,31.5,-25.0,0.0017814396
1974-09-07,31.5,-25.0,0.0
1974-09-08,31.5,-25.0,0.0008907198
1974-09-09,31.5,-25.0,0.0
1974-09-10,31.5,-25.0,0.0
1974-09-11,31.5,-25.0,0.0
1974-09-12,31.5,-25.0,0.0
1974-09-13,31.5,-25.0,0.0
1974-09-14,31.5,-25.0,0.07392975
1974-09-15,31.5,-25.0,0.073039025
1974-09-16,31.5,-25.0,0.0
1974-09-17,31.5,-25.0,0.0
1974-09-18,31.5,-25.0,0.55759066
1974-09-19,31.5,-25.0,0.0062350393
1974-09-20,31.5,-25.0,0.0
1974-09-21,31.5,-25.0,0.0
1974-09-22,31.5,-25.0,0.0
1974-09-23,31.5,-25.0,0.013360798
1974-09-24,31.5,-25.0,0.0062350393
1974-09-25,31.5,-25.0,0.0
1974-09-26,31.5,-25.0,0.0
1974-09-27,31.5,-25.0,0.0
1974-09-28,31.5,-25.0,0.0
1974-09-29,31.5,-25.0,0.22535211
1974-09-30,31.5,-25.0,0.0
1974-10-01,31.5,-25.0,0.0
1974-10-02,31.5,-25.0,0.032809667
1974-10-03,31.5,-25.0,0.008436772
1974-10-04,31.5,-25.0,0.0
1974-10-05,31.5,-25.0,0.080618046
1974-10-06,31.5,-25.0,9.19327
1974-10-07,31.5,-25.0,0.32997152
1974-10-08,31.5,-25.0,0.08343029
1974-10-09,31.5,-25.0,0.0056245145
1974-10-10,31.5,-25.0,14.725917
1974-10-11,31.5,-25.0,0.7930565
1974-10-12,31.5,-25.0,0.0
1974-10-13,31.5,-25.0,0.0
1974-10-14,31.5,-25.0,0.0
1974-10-15,31.5,-25.0,0.0
1974-10-16,31.5,-25.0,0.0
1974-10-17,31.5,-25.0,1.0855312
1974-10-18,31.5,-25.0,2.310738
1974-10-19,31.5,-25.0,0.0
1974-10-20,31.5,-25.0,0.0
1974-10-21,31.5,-25.0,0.20060766
1974-10-22,31.5,-25.0,0.000937419
1974-10-23,31.5,-25.0,0.0
1974-10-24,31.5,-25.0,0.0
1974-10-25,31.5,-25.0,0.0
1974-10-26,31.5,-25.0,1.6057988
1974-10-27,31.5,-25.0,1.1042795
1974-10-28,31.5,-25.0,0.003749676
1974-10-29,31.5,-25.0,0.1809219
1974-10-30,31.5,-25.0,10.535653
1974-10-31,31.5,-25.0,2.3755147
1974-11-01,31.5,-25.0,0.81183493
1974-11-02,31.5,-25.0,0.6363872
1974-11-03,31.5,-25.0,0.0
1974-11-04,31.5,-25.0,0.002076304
1974-11-05,31.5,-25.0,3.0646248
1974-11-06,31.5,-25.0,8.413184
1974-11-07,31.5,-25.0,1.5271218
1974-11-08,31.5,-25.0,0.9229172
1974-11-09,31.5,-25.0,8.759928
1974-11-10,31.5,-25.0,13.916428
1974-11-11,31.5,-25.0,7.1372952
1974-11-12,31.5,-25.0,4.9467945
1974-11-13,31.5,-25.0,0.9987023
1974-11-14,31.5,-25.0,0.16402803
1974-11-15,31.5,-25.0,0.017648585
1974-11-16,31.5,-25.0,0.0
1974-11-17,31.5,-25.0,0.0
1974-11-18,31.5,-25.0,8.632235
1974-11-19,31.5,-25.0,7.5764337
1974-11-20,31.5,-25.0,4.672722
1974-11-21,31.5,-25.0,5.919543
1974-11-22,31.5,-25.0,0.0
1974-11-23,31.5,-25.0,0.0114196725
1974-11-24,31.5,-25.0,0.12457825
1974-11-25,31.5,-25.0,2.0981052
1974-11-26,31.5,-25.0,0.29587334
1974-11-27,31.5,-25.0,0.20451593
1974-11-28,31.5,-25.0,0.021801192
1974-11-29,31.5,-25.0,12.817024
1974-11-30,31.5,-25.0,2.6348298
1974-12-01,31.5,-25.0,0.41110253
1974-12-02,31.5,-25.0,16.75508
1974-12-03,31.5,-25.0,4.5645337
1974-12-04,31.5,-25.0,0.5736588
1974-12-05,31.5,-25.0,1.811678
1974-12-06,31.5,-25.0,0.0023558883
1974-12-07,31.5,-25.0,0.7833329
1974-12-08,31.5,-25.0,2.9106998
1974-12-09,31.5,-25.0,0.0801002
1974-12-10,31.5,-25.0,1.1449617
1974-12-11,31.5,-25.0,1.7657382
1974-12-12,31.5,-25.0,72.59081
1974-12-13,31.5,-25.0,3.2311006
1974-12-14,31.5,-25.0,0.15077685
1974-12-15,31.5,-25.0,0.032982435
1974-12-16,31.5,-25.0,0.35691705
1974-12-17,31.5,-25.0,0.10719292
1974-12-18,31.5,-25.0,2.4654372
1974-12-19,31.5,-25.0,8.662601
1974-12-20,31.5,-25.0,1.1496735
1974-12-21,31.5,-25.0,0.029448604
1974-12-22,31.5,-25.0,0.0023558883
1974-12-23,31.5,-25.0,0.57483673
1974-12-24,31.5,-25.0,0.30626547
1974-12-25,31.5,-25.0,0.067142814
1974-12-26,31.5,-25.0,0.0989473
1974-12-27,31.5,-25.0,0.011779441
1974-12-28,31.5,-25.0,-1.6653347e-13
1974-12-29,31.5,-25.0,1.5489967
1974-12-30,31.5,-25.0,0.08834581
1974-12-31,31.5,-25.0,0.0008615711
1975-01-01,31.5,-25.0,0.45835578
1975-01-02,31.5,-25.0,0.6220542
1975-01-03,31.5,-25.0,0.73147374
1975-01-04,31.5,-25.0,0.0
1975-01-05,31.5,-25.0,0.0
1975-01-06,31.5,-25.0,0.0
1975-01-07,31.5,-25.0,0.03187813
1975-01-08,31.5,-25.0,0.36358297
1975-01-09,31.5,-25.0,0.018954562
1975-01-10,31.5,-25.0,0.0
1975-01-11,31.5,-25.0,1.1519204
1975-01-12,31.5,-25.0,5.53904
1975-01-13,31.5,-25.0,0.29810357
1975-01-14,31.5,-25.0,2.1160185
1975-01-15,31.5,-25.0,0.95548236
1975-01-16,31.5,-25.0,3.7211251
1975-01-17,31.5,-25.0,0.90292645
1975-01-18,31.5,-25.0,1.9574894
1975-01-19,31.5,-25.0,7.149316
1975-01-20,31.5,-25.0,7.631797
1975-01-21,31.5,-25.0,0.58156043
1975-01-22,31.5,-25.0,3.024976
1975-01-23,31.5,-25.0,0.06720254
1975-01-24,31.5,-25.0,13.187206
1975-01-25,31.5,-25.0,7.0442047
1975-01-26,31.5,-25.0,6.0206585
1975-01-27,31.5,-25.0,12.184338
1975-01-28,31.5,-25.0,3.868454
1975-01-29,31.5,-25.0,5.970687
1975-01-30,31.5,-25.0,4.828244
1975-01-31,31.5,-25.0,0.02583789
1975-02-01,31.5,-25.0,8.3266734e-14
1975-02-02,31.5,-25.0,0.05710612
1975-02-03,31.5,-25.0,0.09460864
1975-02-04,31.5,-25.0,8.3266734e-14
1975-02-05,31.5,-25.0,0.050287474
1975-02-06,31.5,-25.0,1.4864638
