SortOrder;LocID;Notes;ISO3_code;ISO2_code;SDMX_code;LocTypeID;LocTypeName;ParentID;Location;VarID;Variant;Time;TPopulation1Jan;TPopulation1July;TPopulationMale1July;TPopulationFemale1July;PopDensity;PopSexRatio;MedianAgePop;NatChange;NatChangeRT;PopChange;PopGrowthRate;DoublingTime;Births;Births1519;CBR;TFR;NRR;MAC;SRB;Deaths;DeathsMale;DeathsFemale;CDR;LEx;LExMale;LExFemale;LE15;LE15Male;LE15Female;LE65;LE65Male;LE65Female;LE80;LE80Male;LE80Female;InfantDeaths;IMR;LBsurvivingAge1;Under5Deaths;Q5;Q0040;Q0040Male;Q0040Female;Q0060;Q0060Male;Q0060Female;Q1550;Q1550Male;Q1550Female;Q1560;Q1560Male;Q1560Female;NetMigrations;CNMR
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1950;5878.439;5910.225;2891.818;3018.407;7.5157;95.8061;19.173;119.545;20.227;63.572;1.076;64.4189;278.306;30.028;47.089;5.9967;1.6575;29.531;102;158.761;80.742;78.019;26.862;37.3296;35.8646;38.7101;44.3524;43.148;45.3687;11.1434;10.8236;11.3572;5.0194;4.7895;5.1711;51.746;185.7334;242.079;90.792;330.009;511.7851;528.48;495.5965;652.2812;678.002;628.7547;303.7001;324.5628;285.2727;433.3549;464.4274;407.0379;-55.97;-9.47
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1951;5942.011;5978.156;2923.706;3054.449;7.6021;95.7196;19.1984;124.333;20.797;72.289;1.209;57.3323;282.142;30.116;47.195;6.03;1.6843;29.527;102;157.809;80.133;77.676;26.398;37.7352;36.2554;39.1283;44.4851;43.264;45.5219;11.1672;10.837;11.3867;5.0229;4.7922;5.1739;51.746;183.9462;245.769;89.836;325.1206;505.9122;522.6846;489.7056;647.4524;673.5387;623.469;301.1965;322.2093;282.5539;430.7702;462.1496;403.9019;-52.046;-8.706
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1952;6014.3;6050.759;2958.058;3092.7;7.6944;95.6465;19.1884;128.385;21.218;72.918;1.205;57.5226;285.926;30.465;47.255;6.0643;1.7106;29.52;102;157.541;79.932;77.609;26.037;38.1;36.6092;39.5041;44.5504;43.3107;45.6105;11.1786;10.8403;11.4025;5.0263;4.7948;5.1767;51.936;182.1683;249.421;89.304;320.2149;500.556;517.4063;484.3034;643.6084;670.0442;619.1625;299.9561;321.2644;280.9759;429.798;461.5541;402.3065;-55.477;-9.169
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1953;6087.218;6123.118;2992.192;3130.925;7.7865;95.5689;19.1518;132.148;21.581;71.799;1.173;59.0918;289.307;31.058;47.248;6.0862;1.7341;29.513;102;157.159;79.722;77.438;25.667;38.5055;37.0051;39.9201;44.6816;43.426;45.7621;11.2013;10.8534;11.4312;5.0297;4.7975;5.1796;52.059;180.3798;252.733;88.859;315.3691;494.6727;511.5228;478.4376;638.7624;665.5159;613.8818;297.4559;318.9224;278.2778;427.2375;459.2957;399.2047;-60.331;-9.853
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1954;6159.017;6196.978;3027.008;3169.969;7.8804;95.4902;19.0831;136.227;21.983;75.921;1.225;56.5834;293.321;32.055;47.333;6.1159;1.7594;29.505;102;157.094;79.699;77.395;25.35;38.8661;37.3554;40.2934;44.7455;43.4723;45.8491;11.2121;10.8573;11.4463;5.0331;4.8002;5.1824;52.224;178.5828;256.609;88.522;310.5503;489.3637;506.2925;473.0603;634.9516;662.0481;609.5927;296.2275;317.9991;276.7195;426.286;458.7073;397.6433;-60.319;-9.734
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1955;6234.938;6274.472;3063.628;3210.844;7.9789;95.4151;18.9994;140.332;22.365;79.067;1.26;55.0117;297.281;33.306;47.379;6.1412;1.784;29.497;102;156.949;79.653;77.296;25.014;39.2669;37.7471;40.7054;44.8716;43.5798;45.9987;11.2332;10.8689;11.4741;5.0364;4.8029;5.1853;52.402;176.7869;260.448;88.303;305.768;483.5337;500.4542;467.244;630.1636;657.6049;604.3378;293.8034;315.7984;274.0487;423.8289;456.6265;394.5824;-61.265;-9.764
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1956;6314.005;6355.035;3101.738;3253.296;8.0814;95.3414;18.9532;144.198;22.691;82.06;1.291;53.6907;301.461;34.478;47.437;6.1659;1.8068;29.489;102;157.263;79.845;77.418;24.746;39.5942;38.0675;41.0432;44.9177;43.6123;46.0652;11.2398;10.8704;11.4848;5.0387;4.8051;5.1866;52.611;175.0585;264.475;88.201;301.2447;478.6849;495.6443;462.3501;626.8085;654.5304;600.5662;292.8866;315.1344;272.8557;423.2517;456.3418;393.4777;-62.126;-9.776
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1957;6396.065;6438.178;3141.09;3297.088;8.1871;95.2686;18.9364;148.293;23.034;84.226;1.308;52.9929;305.167;35.504;47.4;6.1749;1.8277;29.48;102;156.874;79.632;77.242;24.366;40.0576;38.5469;41.4925;45.1316;43.8384;46.2733;11.2735;10.8971;11.5242;5.0431;4.8083;5.1909;52.742;173.277;268.107;87.976;296.5286;472.0125;488.5334;456.1018;620.5291;648.0795;594.3613;288.727;310.4656;269.1365;418.6392;451.356;389.014;-64.072;-9.952
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1958;6480.291;6521.554;3180.471;3341.084;8.2931;95.1928;18.9276;152.662;23.409;82.527;1.265;54.7942;309.494;36.734;47.457;6.1893;1.8474;29.471;102;156.832;79.531;77.301;24.048;40.4661;39.0024;41.8571;45.3036;44.0677;46.3971;11.2969;10.9238;11.5466;5.0466;4.8109;5.1938;52.951;171.624;272.267;87.883;292.1925;466.0759;481.787;450.9322;615.12;641.7657;589.7559;285.3114;305.7205;266.9185;414.9609;446.2365;386.5204;-70.139;-10.755
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1959;6562.818;6610.402;3222.648;3387.754;8.4061;95.1264;18.9157;159.639;24.149;95.168;1.44;48.1352;316.767;38.345;47.919;6.2525;1.882;29.463;102;157.128;79.679;77.449;23.77;40.8746;39.4385;42.2414;45.5282;44.3413;46.5802;11.3262;10.9484;11.581;5.0501;4.8136;5.1966;53.563;170.0829;279.008;88.284;288.4237;460.1217;475.146;445.6107;609.2113;635.2245;584.3729;280.8213;299.8747;263.6563;410.0246;440.0866;382.5802;-64.469;-9.753
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1960;6657.986;6713.695;3272.411;3441.284;8.5375;95.0927;18.8804;165.776;24.692;111.418;1.66;41.7559;324.006;39.909;48.26;6.3121;1.9125;29.454;102;158.23;80.187;78.043;23.568;41.1966;39.8049;42.5228;45.6591;44.5248;46.6676;11.3414;10.9725;11.5921;5.0538;4.8163;5.1995;54.347;168.687;285.701;89.06;284.9832;455.4155;469.7952;441.5115;604.9348;630.0897;580.8696;278.1656;296.1553;261.9487;407.1966;435.9611;380.8391;-54.351;-8.096
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1961;6769.404;6834.936;3334.532;3500.404;8.6916;95.2613;18.8187;171.233;25.053;131.064;1.918;36.1391;330.91;41.331;48.415;6.366;1.9406;29.446;102;159.677;80.92;78.757;23.362;41.5003;40.1353;42.803;45.7993;44.7006;46.7795;11.3621;10.9962;11.6131;5.0575;4.819;5.2023;55.126;167.4652;292.072;90.084;281.938;451.0704;464.9902;437.581;600.7266;625.3314;577.1439;275.439;292.6036;259.9534;404.1155;431.9727;378.5127;-40.181;-5.879
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1962;6900.468;6969.364;3406.248;3563.116;8.8626;95.5974;18.7422;176.298;25.296;137.792;1.977;35.0606;337.91;42.578;48.485;6.4235;1.969;29.438;102;161.612;82.04;79.572;23.189;41.7607;40.3948;43.0702;45.9322;44.8466;46.9075;11.3899;11.0269;11.6416;5.0613;4.8217;5.2052;55.945;166.4328;298.495;91.441;279.4678;447.5368;461.4756;433.9684;596.9664;621.4718;573.3887;273.0784;289.949;257.8007;401.1338;428.5879;375.7896;-38.504;-5.525
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1963;7038.26;7109.828;3480.74;3629.088;9.0412;95.9122;18.6592;180.867;25.439;143.136;2.013;34.4335;344.715;43.783;48.484;6.4744;1.9933;29.433;102;163.848;83.313;80.535;23.045;41.9578;40.584;43.2784;46.002;44.8907;47.0085;11.3974;11.0229;11.6617;5.065;4.8244;5.208;56.802;165.5917;304.709;92.786;277.2867;444.5941;458.4344;431.104;594.4567;619.3651;570.442;271.6174;288.7887;256.0192;399.6985;427.8184;373.6284;-37.738;-5.308
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1964;7181.396;7255.061;3557.075;3697.986;9.2259;96.1895;18.5562;182.338;25.132;147.33;2.031;34.1284;351.058;44.936;48.388;6.5131;2.0037;29.428;102;168.72;86.378;82.343;23.256;41.6563;40.096;43.1776;45.5586;44.1548;46.8696;11.3243;10.9371;11.603;5.0359;4.7906;5.1806;57.852;165.4931;310.34;94.699;277.0877;449.2296;466.8881;431.9153;600.8735;629.7985;572.5929;280.094;303.8567;258.0237;409.1328;443.4841;376.6523;-35.005;-4.825
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1965;7328.726;7406.42;3635.76;3770.661;9.4184;96.4223;18.4206;185.93;25.104;155.389;2.098;33.0385;357.098;46.094;48.215;6.5435;2.0184;29.42;102.1;171.168;87.775;83.393;23.111;41.7922;40.2212;43.3288;45.6444;44.2373;46.9647;11.3428;10.9589;11.6236;5.0401;4.7938;5.1841;58.679;164.9808;315.808;96.117;275.9612;447.4325;465.2574;429.9003;598.7443;627.8472;570.2468;278.5853;302.4421;256.3651;407.1597;441.5923;374.5557;-30.538;-4.123
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1966;7484.115;7562.99;3716.694;3846.296;9.6175;96.6305;18.2623;189.211;25.019;157.75;2.086;33.2285;363.375;47.471;48.047;6.5767;2.0329;29.413;102.1;174.164;89.546;84.618;23.028;41.8351;40.2119;43.4308;45.603;44.1066;47.0212;11.3462;10.9543;11.6382;5.0406;4.7895;5.1866;59.568;164.605;321.455;97.55;274.9497;447.1762;466.0622;428.5284;598.473;628.692;568.7722;279.5709;305.2687;255.4492;407.8342;444.0161;373.3815;-31.462;-4.16
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1967;7641.865;7724.55;3799.816;3924.734;9.8229;96.8171;18.1078;193.048;24.991;165.369;2.141;32.3749;369.847;49.021;47.879;6.6069;2.0462;29.404;102.1;176.799;90.958;85.841;22.888;41.9525;40.345;43.5343;45.6986;44.2286;47.0941;11.3608;10.9725;11.6549;5.0441;4.7925;5.1899;60.511;164.2938;327.261;99.064;274.2148;445.5553;464.1345;427.178;596.4214;626.2868;567.0964;277.7465;302.811;254.1925;405.607;441.1849;371.7683;-27.672;-3.582
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1968;7807.234;7892.613;3885.95;4006.662;10.0366;96.9872;17.9545;197.625;25.039;170.758;2.164;32.0308;377.068;50.702;47.775;6.6459;2.0616;29.394;102.1;179.443;92.27;87.172;22.736;42.0999;40.5444;43.6295;45.854;44.4703;47.1654;11.3849;11.0113;11.6714;5.0473;4.7955;5.1932;61.56;164.0253;333.721;100.743;273.6716;443.6097;461.4288;425.9499;593.4623;622.0062;565.515;274.8068;298.0468;252.9666;401.892;435.3605;370.1834;-26.872;-3.405
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1969;7977.992;8066.951;3975.066;4091.885;10.2583;97.1451;17.7956;202.171;25.062;177.918;2.206;31.421;384.209;53.911;47.628;6.6724;2.0748;29.346;102.1;182.038;93.631;88.408;22.566;42.2667;40.7369;43.7712;46.0209;44.6724;47.2995;11.41;11.0375;11.7003;5.0503;4.7984;5.1965;62.637;163.7666;340.111;102.392;272.9638;441.3471;458.6344;424.1927;590.2249;618.2211;562.8684;271.6172;293.9127;250.6479;397.9529;430.5776;367.11;-24.251;-3.006
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1970;8155.91;8250.506;4068.427;4182.08;10.4918;97.2824;17.645;207.386;25.136;189.193;2.293;30.2288;392.039;58.176;47.517;6.6994;2.0877;29.274;102.1;184.653;94.793;89.86;22.381;42.4593;41.0253;43.8651;46.2326;45.0266;47.3699;11.4408;11.0894;11.7166;5.053;4.8015;5.1999;63.779;163.4944;347.117;104.185;272.3641;438.7888;454.6974;422.9833;586.2711;611.9458;561.3059;267.5797;286.8821;249.4416;392.8984;422.0138;365.5481;-18.197;-2.206
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1971;8345.103;8456.317;4170.008;4286.309;10.7535;97.2867;17.4995;211.134;24.968;222.427;2.63;26.3554;398.941;63.13;47.177;6.7009;2.0897;29.186;102.1;187.807;96.211;91.595;22.209;42.5806;41.2417;43.8898;46.4025;45.3224;47.4168;11.4728;11.1488;11.729;5.0634;4.822;5.205;65.013;163.6282;353.191;106.228;272.3824;437.171;451.7378;422.6861;583.5357;607.1548;560.6774;264.3613;281.1262;248.6132;388.9921;415.1812;364.5287;11.297;1.336
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1972;8567.53;8692.936;4280.116;4412.819;11.0544;96.9928;17.3715;215.789;24.824;250.811;2.885;24.0259;408.176;67.77;46.955;6.701;2.0958;29.137;102.1;192.387;99.073;93.314;22.131;42.5234;41.0136;44.0173;46.1716;44.8287;47.462;11.5023;11.1832;11.7578;5.0763;4.8361;5.2187;66.145;162.9291;361.567;108.037;270.9941;439.4884;457.8702;421.0448;585.7332;612.7314;559.2235;270.0401;292.7709;248.2117;393.7411;425.0442;363.8995;35.023;4.029
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1973;8818.341;8954.242;4396.828;4557.414;11.3867;96.4764;17.2693;226.848;25.334;271.801;3.036;22.8309;423.66;73.683;47.314;6.6976;2.0993;29.092;102.1;196.812;101.209;95.603;21.98;42.7239;41.2665;44.1569;46.384;45.1115;47.595;11.5543;11.2455;11.8036;5.0975;4.8601;5.24;68.312;162.617;375.375;111.104;270.2619;436.8596;454.4246;419.4202;581.9929;607.8003;556.7766;266.2731;287.4292;246.116;389.1218;418.6808;361.1009;44.951;5.02
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1974;9090.142;9236.093;4521.703;4714.39;11.7451;95.9128;17.1799;240.661;26.057;291.902;3.161;21.9281;441.029;79.897;47.751;6.6711;2.0962;29.048;102.1;200.368;102.087;98.281;21.694;43.2109;42.0856;44.2984;46.9988;46.2111;47.7206;11.6165;11.3551;11.8267;5.1201;4.9032;5.2513;70.917;162.2484;390.879;114.763;269.4171;428.9418;440.5729;417.583;572.2319;591.0709;554.1829;253.7906;264.6743;243.7235;375.8942;395.098;358.204;51.238;5.548
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1975;9382.044;9540.818;4656.502;4884.316;12.1326;95.3358;17.0956;257.978;27.04;317.547;3.329;20.8215;461.688;84.484;48.391;6.659;2.1039;29.004;102.1;203.71;103.05;100.659;21.351;43.8207;42.9827;44.6271;47.6564;47.2952;47.9732;11.7218;11.4853;11.9121;5.163;4.9554;5.2903;73.759;161.4539;409.446;118.581;267.4335;419.9581;426.3175;413.6813;560.8775;573.5404;548.8293;241.2899;242.9886;239.7863;361.8371;371.7728;352.8977;59.562;6.243
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1976;9699.591;9867.209;4800.913;5066.297;12.5476;94.7618;17.0068;273.923;27.761;335.236;3.398;20.3987;485.058;89.507;49.159;6.6408;2.1016;28.949;102.1;211.135;106.818;104.316;21.398;43.9227;43.105;44.7137;47.7392;47.3993;48.043;11.7454;11.5115;11.9361;5.1723;4.9658;5.3017;77.316;161.1995;430.258;123.814;266.8298;418.6693;424.7589;412.6315;559.1716;571.3943;547.4262;239.8906;241.1326;238.7013;360.0596;369.4203;351.4706;61.326;6.215
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1977;10034.827;10224.975;4955.78;5269.194;13.0026;94.052;16.9199;289.199;28.283;380.296;3.72;18.633;508.971;93.203;49.777;6.6166;2.0956;28.91;102.1;219.772;111.365;108.407;21.494;43.9237;43.0708;44.7533;47.7213;47.3227;48.0878;11.7423;11.4923;11.9502;5.1712;4.9585;5.308;81.139;161.1611;451.483;129.691;266.623;418.5924;425.0964;412.1626;559.3617;572.4095;546.6813;240.2159;242.4801;237.9744;360.5407;371.1843;350.536;91.082;8.908
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1978;10415.123;10618.25;5122.63;5495.62;13.5027;93.213;16.8263;310.409;29.233;406.254;3.826;18.1168;539.92;96.121;50.848;6.5919;2.0909;28.911;102.1;229.511;116.416;113.096;21.615;43.9627;43.0873;44.8214;47.6863;47.2527;48.0969;11.7334;11.4739;11.9529;5.1673;4.9528;5.3089;85.645;160.7291;479.1;136.411;265.7002;417.9031;424.6882;411.2069;559.3358;572.8964;545.9319;240.8335;243.7281;237.8437;361.4681;372.8744;350.4108;95.859;9.028
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1979;10821.377;11028.81;5299.376;5729.433;14.0248;92.4939;16.6973;331.164;30.027;414.865;3.762;18.425;571.907;97.862;51.856;6.5637;2.081;28.925;102.1;240.743;122.154;118.589;21.829;43.914;43.0355;44.7832;47.5978;47.1517;48.0322;11.7143;11.4537;11.938;5.1586;4.9476;5.3015;90.674;160.5746;507.545;144.112;265.4126;418.4221;425.2836;411.6614;560.6573;574.3458;546.8729;242.4061;245.5737;238.9832;363.5533;375.2435;351.8462;83.699;7.589
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1980;11236.242;11336.222;5441.966;5894.256;14.4157;92.3266;16.5084;349.595;30.838;199.959;1.764;39.2941;600.45;99.325;52.967;6.5299;2.0741;28.935;102.1;250.855;127.357;123.498;22.129;43.9873;43.0993;44.8725;47.6087;47.1453;48.0695;11.7119;11.4483;11.941;5.1557;4.9446;5.3025;95.181;160.227;533.022;151.267;264.5357;417.2547;424.3084;410.3355;559.8643;573.7501;545.6415;242.1294;245.6526;238.2335;363.4245;375.4204;351.07;-149.65;-13.201
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1981;11436.201;11568.126;5560.972;6007.155;14.7106;92.5725;16.3096;322.206;27.853;263.851;2.281;30.3879;599.81;96.444;51.85;6.4805;1.9714;28.912;102.1;277.604;141.235;136.37;23.997;41.6429;40.6469;42.6201;46.36;45.6394;47.0509;11.3084;11.0217;11.5634;4.9673;4.742;5.1301;102.515;170.8888;527.972;167.053;284.9058;447.1426;456.672;438.4183;593.8477;610.7798;576.7406;261.6355;271.0388;252.6197;390.2897;408.3223;372.2311;-58.347;-5.044
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1982;11700.052;11824.37;5690.871;6133.498;15.0365;92.7834;16.159;321.498;27.189;248.635;2.103;32.9599;602.788;93.501;50.978;6.4297;1.9606;28.937;102.1;281.29;143.494;137.797;23.789;41.6774;40.5891;42.7484;46.2785;45.415;47.11;11.2921;10.9674;11.5855;4.9591;4.7227;5.1348;102.426;170.2647;530.857;168.139;283.5196;446.4564;457.1688;436.7726;594.347;613.4219;575.0029;263.1778;275.2469;251.7422;392.3998;413.6883;371.0368;-72.852;-6.161
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1983;11948.687;12073.822;5817.218;6256.605;15.3537;92.9772;16.0461;324.159;26.848;250.27;2.073;33.4369;609.978;92.54;50.521;6.4336;1.9642;28.967;102.1;285.819;145.946;139.873;23.673;41.596;40.4712;42.705;46.0062;45.0823;46.8981;11.2138;10.8865;11.5114;4.9229;4.6944;5.0961;102.937;169.514;537.51;168.948;281.8905;447.0159;458.3876;436.7903;597.5832;617.6683;577.157;267.9303;281.5002;255.1639;398.7591;421.6281;375.7623;-73.899;-6.121
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1984;12198.957;12315.954;5934.482;6381.472;15.6616;92.9955;15.9509;304.529;24.726;233.994;1.9;36.4814;617.158;94.006;50.11;6.438;1.966;29;102.1;312.629;169.996;142.632;25.384;38.897;35.349;42.4828;41.784;37.1712;46.3452;10.8858;10.303;11.4459;4.7961;4.4648;5.0645;103.524;168.4962;544.277;169.288;279.5399;494.5843;558.1194;438.9218;657.9821;725.618;585.4377;357.9861;453.4599;266.9024;490.698;586.145;390.3134;-70.532;-5.727
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1985;12432.951;12548.948;6041.877;6507.072;15.9579;92.8509;15.8817;307.634;24.514;231.995;1.849;37.4877;623.287;97.889;49.668;6.4305;1.9702;29.053;102.1;315.653;171.578;144.076;25.154;38.9841;35.4393;42.5812;41.6726;37.0695;46.2481;10.8796;10.2886;11.4446;4.8169;4.4793;5.0914;103.917;167.3661;550.176;169.336;276.8913;493.045;556.5294;437.2937;658.5725;726.5626;585.671;359.8869;455.6677;268.7798;493.8119;589.5121;393.1535;-75.642;-6.028
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1986;12664.946;12770.578;6144.104;6626.474;16.2397;92.7206;15.8464;332.616;26.045;211.264;1.654;41.9073;628.951;102.451;49.25;6.4129;2.0532;29.116;102.2;296.335;161.92;134.415;23.205;40.9508;37.2166;44.7528;42.3631;37.7064;47.0047;11.1934;10.5909;11.7629;4.9889;4.6467;5.2644;97.498;155.9801;560.195;155.853;254.4574;467.4561;533.1707;409.3606;634.5536;706.2886;558.0904;349.2547;445.2574;258.5492;479.3865;576.274;378.1702;-121.35;-9.502
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1987;12876.21;12822.574;6164.964;6657.609;16.3058;92.6003;15.8299;334.437;26.082;-107.273;-0.837;;633.674;107.578;49.419;6.3932;2.0546;29.12;102.2;299.237;163.615;135.622;23.337;41.0025;37.2479;44.8496;42.1978;37.529;46.8854;11.1659;10.5565;11.7393;4.9909;4.6488;5.2667;97.669;154.8024;564.925;155.85;251.7378;466.5881;532.6654;407.5895;635.7947;708.2665;558.4368;352.1085;448.961;260.6556;483.395;580.9628;381.3198;-441.71;-34.448
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1988;12768.937;12800.558;6155.298;6645.26;16.2778;92.6269;15.8459;349.485;27.302;63.242;0.494;;621.992;108.078;48.591;6.3666;2.0597;29.149;102.2;272.507;140.382;132.125;21.289;43.6905;42.0885;45.248;45.7057;44.1505;47.1673;11.3969;11.0256;11.7293;5.0921;4.8572;5.273;95.08;153.4791;555.087;151.526;248.7348;419.1854;438.7934;402.023;581.3294;612.0894;550.9427;277.7851;305.5875;253.6752;409.2794;446.1395;373.7213;-286.247;-22.362
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1989;12832.179;12906.842;6212.316;6694.526;16.413;92.797;15.8869;348.831;27.027;149.326;1.157;59.909;619.001;109.373;47.959;6.3475;2.065;29.186;102.2;270.17;139.273;130.898;20.932;43.8893;42.2762;45.4613;45.6839;44.1308;47.1477;11.3862;11.0122;11.722;5.0966;4.8651;5.2766;93.66;152.0081;553.056;148.896;245.5469;415.8616;435.2832;398.7076;579.9609;611.225;549.1495;277.9343;305.8569;253.9288;410.401;447.6854;374.5532;-199.509;-15.458
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1990;12981.505;13094.536;6308.637;6785.9;16.6517;92.9668;15.9341;353.287;26.98;226.063;1.726;40.1592;621.087;113.454;47.431;6.3191;2.0685;29.17;102.2;267.8;137.53;130.27;20.451;44.3369;42.872;45.7647;46.0089;44.6622;47.2782;11.4076;11.0458;11.7326;5.0956;4.8733;5.2695;93.044;150.5587;555.551;147.375;242.3685;408.9073;425.1405;394.3715;572.6806;601.1114;544.8229;271.0416;294.3082;251.3359;403.2723;436.4216;371.6026;-127.215;-9.715
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1991;13207.568;13352.09;6438.866;6913.224;16.9792;93.1384;15.9843;357.683;26.788;289.043;2.165;32.016;624.91;115.677;46.802;6.2764;2.0697;29.194;102.1;267.227;137.286;129.94;20.014;44.7046;43.2307;46.1386;46.1471;44.7856;47.4277;11.4253;11.0588;11.7559;5.0949;4.8738;5.2691;92.59;148.7872;559.746;146.042;238.4621;403.6659;419.8319;389.0871;567.7246;596.5346;539.7272;268.2379;291.728;248.5981;400.1916;433.7397;368.4373;-68.644;-5.141
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1992;13496.611;13613.316;6570.859;7042.456;17.3114;93.3035;16.0305;362.378;26.619;233.409;1.715;40.4167;629.48;114.996;46.24;6.2185;2.068;29.238;102;267.102;137.111;129.992;19.621;45.0953;43.642;46.5035;46.2249;44.8912;47.4729;11.4381;11.0707;11.7709;5.1051;4.8859;5.2788;91.964;146.5762;564.815;144.403;233.5902;397.8516;413.3505;383.8009;563.439;592.0859;535.8935;266.6975;289.5834;247.9034;398.9932;432.1523;367.9825;-128.96;-9.473
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1993;13730.02;14051.192;6788.319;7262.873;17.8682;93.466;16.0694;369.507;26.298;642.344;4.572;15.1607;633.732;119.573;45.102;6.1535;2.0701;29.148;101.9;264.225;135.339;128.886;18.804;45.6746;44.2898;47.008;46.4933;45.2593;47.6366;11.4613;11.0957;11.7937;5.1128;4.8979;5.2839;90.891;144.0718;569.742;141.792;228.0835;388.9806;402.6865;376.5063;555.5066;583.0337;529.3965;261.1514;281.6805;244.7911;393.5195;424.8588;364.6845;272.829;19.417
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1994;14372.364;15033.853;7269.292;7764.56;19.1178;93.6214;16.1047;384.819;25.597;1322.977;8.806;7.8713;654.894;124.528;43.561;6.0821;2.0686;29.129;101.7;270.075;138.081;131.995;17.964;46.0858;44.7379;47.3744;46.4701;45.2792;47.5633;11.4504;11.0959;11.7739;5.1166;4.9013;5.2892;92.093;141.1614;590.103;142.637;221.8555;382.6519;395.7981;370.6084;552.0075;578.9506;526.8188;261.4754;281.2879;245.9438;394.7329;425.1596;367.1921;938.163;62.403
74;508;;MOZ;MZ;508;4;Country/Area;910;Mozambique;2;Medium;1995;15695.341;15960.53;7723.693;8236.836;20.2962;93.7701;16.1535;421.617;26.417;530.377;3.323;20.8591;709.182;138.097;44.434;6.0193;2.0735;29.078;101.5;287.565;146.729;140.835;18.017;46.5463;45.2388;47.7874;46.419;45.2857;47.4481;11.4299;11.092;11.739;5.1202;4.9047;5.294;97.212;137.7802;640.701;149.154;214.6723;375.4032;388.0414;363.7285;548.3662;574.5495;524.256;262.2519;281.1225;247.6612;396.7067;425.8677;370.7823;108.751;6.814
