measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2004,0.018260268977373414,0.03263755166703952,0.0081832880913874
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2004,23.54071006820132,42.61721207922209,10.106991517555766
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2004,155.10705489447437,364.3016106554997,56.0796409205341
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2004,0.0002162037799413059,0.0005081699235513984,7.787662992367426e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2004,0.3241344582145783,0.7612980936093132,0.11719224531090587
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,2003,334.34457368355305,614.5330422830925,139.11002112811153
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2003,0.013323037648016147,0.02469954474227809,0.005487854612927233
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2003,17.38010186799519,31.945028323498537,7.231301263330403
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2001,32891.155094047324,55577.82448827934,17855.723042474663
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2001,0.12943539399728082,0.2166881839409598,0.0698434548137563
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2001,182.69853959620588,308.71483044329284,99.18212096737328
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,1,Number,2003,9.23271993998117,20.62056280579976,3.4898019832842273
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,2,Percent,2003,0.0003402064551710243,0.0007221362546625892,0.00013327005273820966
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,3,Rate,2003,0.5199413705192674,1.1612486629967058,0.1965284810787144
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,2000,231.11657083701198,784.1958921776925,35.76633358923626
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2000,0.01061115216924258,0.037143256967602914,0.0016464377346269525
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2000,12.598581432827434,42.74793352596439,1.949687400802776
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2003,163.35191495138625,360.15299715728906,62.382234242834734
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2003,0.00023837019483041036,0.0005247492236485115,9.040636758907466e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2003,0.34517566749499323,0.7610321019566028,0.13181865269842538
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2005,6285.623399593728,10990.974355525297,3050.9413455797135
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.03949430664403296,0.06690723763644768,0.019359671585210358
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2005,54.566378073121044,95.41418948426578,26.48564960996224
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2004,3968.0387569884097,6928.738129426522,1906.3592240235782
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2004,0.01933871493349593,0.03443124045301541,0.009308079507568784
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2004,32.26594843571081,56.34075695830525,15.501483778089558
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2006,115.83553900677651,264.3477936475547,48.790302630614946
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.00015615846695710037,0.00035800612616793576,6.54573816251344e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2006,0.23722252322601564,0.5413645169349494,0.0999188918896323
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2004,29164.545409784696,47972.2879475244,15405.698805302225
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2004,0.10972253328044543,0.17861188243828194,0.05663324488344956
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2004,149.81834523118437,246.43376731120648,79.13911462395234
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2007,4904.8211031392675,8642.088184930857,2308.266543643813
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2007,0.033139083052250766,0.055557931928115464,0.015759048708680987
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2007,39.73547607163556,70.01223511730078,18.69998274824163
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,1,Number,2000,11683.485150581888,22312.489897211995,3858.4522738937712
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,2,Percent,2000,0.05743651732950879,0.10762156556555151,0.018890789510503228
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,3,Rate,2000,79.35112457681342,151.5404986297586,26.20558190585665
1,Deaths,197,Swaziland,3,Both,22,All ages,345,Malaria,1,Number,2000,64.58133979802355,120.03660055472754,27.73495027650221
1,Deaths,197,Swaziland,3,Both,22,All ages,345,Malaria,2,Percent,2000,0.004386844671818177,0.008236787524170218,0.0018235405484419338
1,Deaths,197,Swaziland,3,Both,22,All ages,345,Malaria,3,Rate,2000,6.348475416473807,11.7998389330736,2.7264013189903853
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2004,7595.690228174273,13042.165477347604,3875.6130930877257
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2004,0.046466926038524,0.08068523190225245,0.02361253566972765
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2004,68.14554486881677,117.00917836623675,34.77047615100873
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,1,Number,2005,3.8724812754734863,7.9674138070763165,1.3912357890486564
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.0001738754342167722,0.0003459707258036865,6.405801889725694e-05
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.21101178849656727,0.43414496224203386,0.07580854010241692
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2006,5219.055778517626,9252.781069877727,2491.5728254713117
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.033704961374666595,0.057032829003258866,0.015976125639754115
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2006,43.789978088987276,77.63455642300599,20.905298595121433
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2005,81.54050353370096,203.53479125038595,33.00073499757597
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.00011115253623755648,0.00027803238146974094,4.5010975114778505e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.16864047876719715,0.42094668483449266,0.06825147636426447
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2003,3573.258428284043,6767.854163723376,1520.37196895625
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2003,0.017524078184962637,0.03295175029478338,0.0073155032554490405
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2003,29.23818318175618,55.37795929341204,12.440441973321638
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2006,4104.96225637907,7480.7442855220115,2133.483634246198
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.020861144262396974,0.038342592534949746,0.010816792343961065
